id,age,steps
39283,53,7231
68405,35,9244
74545,37,6809
1387,46,-1
17233,41,6464
61193,30,6759
32204,45,8159
7448,42,6608
71552,50,7448
39797,44,6920
32674,41,7188
46677,47,5835
45582,53,5060
4779,37,8446
4087,46,7895
94167,28,10776
76658,57,6631
91526,38,7000
56457,36,5938
63750,40,6457
9807,47,7517
6835,39,9463
2029,30,9201
73083,29,6188
35850,37,8146
40628,51,7469
71483,37,7010
41551,47,8544
32096,36,8640
2072,43,9279
80980,41,-1
89024,34,7605
84737,62,5055
63041,43,7855
56248,32,7468
79219,30,7063
48549,48,6918
47948,44,6997
32186,45,7914
16694,40,6500
8751,44,4883
20070,41,7961
69801,50,7411
52259,33,7152
2371,42,5756
83298,38,7740
27336,38,6975
67648,51,6058
6547,37,8334
20034,47,5852
5343,49,5529
84871,39,6351
68667,30,8746
79470,45,7539
83876,38,7365
26027,50,-1
46385,38,-1
58116,36,5774
47680,33,10221
15533,43,10472
66034,41,6551
40553,44,-1
25834,44,9442
77635,39,8757
92246,22,10479
13694,36,8997
50763,46,6738
7732,45,5218
99243,37,6608
75690,35,8076
1458,34,-1
54619,30,7579
39785,43,7136
60799,35,8636
90824,33,9156
11759,19,7167
68615,44,7480
52150,37,7191
91957,42,6340
34824,52,6745
39878,43,7835
5111,39,6385
5223,40,9245
18331,46,6976
56135,51,-1
62122,51,-1
29245,39,7890
89727,46,7754
83933,41,7323
15760,44,9569
18641,33,7082
93005,28,7447
59446,42,4934
6016,37,7949
87147,49,7832
6075,33,6249
33358,29,8025
7326,45,8248
26501,36,5700
14881,43,6045
63088,36,5610
95027,40,-1
31120,24,8930
86424,34,8676
71036,40,10061
77361,57,7477
11040,45,8853
92624,47,7914
42432,22,8152
22506,25,6626
31006,43,5668
42917,30,7655
31787,43,-1
43559,30,8643
1384,30,7498
20274,32,8636
12469,57,4818
31306,34,-1
7926,22,6877
24891,56,4675
89323,31,5680
67610,17,6836
94843,36,8228
43320,62,-1
45912,26,-1
58912,38,9644
1994,33,7067
86138,34,10996
12734,33,9208
47805,33,9088
65566,37,7591
85608,52,7434
1842,56,6796
15359,32,6771
21935,29,6786
76001,32,6794
72915,20,-1
80550,63,6839
27028,41,7263
43165,40,5708
38265,40,7724
36474,33,8779
708,40,6599
40666,52,7479
45658,31,-1
36078,52,-1
24784,30,7440
24494,39,5866
47933,38,7672
16397,40,6880
32984,42,7219
38267,28,8022
44017,40,9614
90249,37,8860
43556,58,8863
66027,66,5772
78144,34,8317
616,37,-1
52715,40,5784
72475,30,4950
75662,43,6994
89151,39,9718
79681,44,-1
44214,42,6440
12357,43,6490
4256,36,-1
11331,45,5119
96508,40,6105
92967,38,8009
11922,42,8760
30803,38,9128
75327,32,10762
56434,42,6742
4559,39,7159
29659,52,6651
53893,40,7460
26064,41,6507
73647,44,5797
78141,35,5859
32852,37,8330
69062,38,7805
67724,40,7360
59438,39,8079
30390,38,7042
3241,31,5668
9755,32,6349
69703,45,8969
86052,33,8354
31341,40,9602
31550,43,8094
47399,29,11673
62428,43,6204
26922,37,10346
62896,37,-1
82331,45,6552
4660,32,7625
22965,42,6575
63135,35,9203
60549,47,7496
56281,24,8600
72366,38,8357
13098,41,6175
56825,51,8098
33169,37,7699
61581,33,-1
38694,41,-1
41092,47,6597
77106,44,7815
54450,65,6811
38366,42,5431
41671,46,7339
62084,41,7552
25636,52,6329
59528,33,8288
12547,42,7434
54270,35,10633
35245,43,4632
52827,38,5961
83630,47,8067
9408,39,7207
77613,51,-1
4900,45,7280
4727,42,5503
73989,40,6742
85102,43,8804
44304,41,6163
21115,39,8651
20181,36,7200
4731,52,7034
49560,40,5921
58779,48,7060
16726,37,7418
25271,48,5137
41624,43,5925
18751,51,9966
98913,41,6526
70226,60,-1
41268,36,6913
9494,25,8559
17052,32,11002
58705,68,4265
99565,34,7149
82827,44,5079
98022,33,-1
63485,40,9358
69095,38,6316
33114,41,8360
56192,29,7259
71787,43,7739
4608,41,6069
60879,46,9159
86697,36,6986
90075,35,-1
41995,50,7985
55526,48,7361
88402,40,-1
81027,46,4005
62487,42,-1
82066,32,6633
90476,39,7548
68233,28,8890
99272,45,5341
632,42,5155
15442,41,7626
90354,38,10095
81206,23,6359
33648,48,6779
40945,37,6370
11727,42,8934
29050,57,6920
78244,43,5425
4657,50,7107
94590,42,-1
74986,38,8973
49959,36,8382
10592,44,8315
86506,44,-1
32056,33,6086
53088,25,8390
78314,28,8908
90897,40,4223
41720,51,6841
37324,39,6672
9163,49,-1
505,40,8754
5864,41,9235
94557,38,7225
98684,51,6803
56464,37,6494
20582,42,8976
51625,50,5891
39868,34,7475
80503,18,9837
14731,47,6711
1165,34,9295
30329,27,8137
99967,36,6805
66364,41,8001
19778,45,7817
33869,46,7879
89798,33,7245
13125,38,10492
98707,39,7945
32645,35,7905
18292,53,9114
8617,36,-1
11762,35,8547
48080,54,4827
82003,37,6637
27012,40,-1
79195,48,7392
38869,38,8820
16051,51,7505
85635,39,7787
87501,42,-1
59642,37,7762
8719,39,-1
26288,48,8175
36356,36,8226
3833,53,6889
86631,49,-1
14106,28,-1
34007,19,10100
80156,53,6205
115,35,7202
10049,31,7436
1152,41,9886
36093,58,10091
25253,50,5804
50449,37,7196
698,53,7003
64797,40,3671
57489,40,9019
96541,38,6725
77641,31,6314
51640,54,7390
71365,38,5880
71757,43,5883
56867,31,7823
88257,40,6497
8285,42,10443
53607,46,9031
9562,42,9166
20629,40,6945
13364,32,8787
71353,41,6615
27614,24,9709
53082,53,7534
9161,50,7078
2267,40,8429
72685,69,1919
79843,32,6431
13134,31,8375
31266,43,8410
55788,28,8801
36825,50,5723
5005,44,6303
13655,46,5049
17494,50,7937
58275,35,8075
36774,46,11125
59296,39,7266
72470,36,8296
55431,27,8564
98527,32,-1
23355,42,8150
83859,32,8544
48278,28,8344
77208,46,5366
56602,36,8338
22915,39,-1
99857,26,10418
9683,38,7089
76470,35,10214
54326,42,-1
59268,33,7069
6936,38,8928
91671,33,4021
5828,61,5577
98415,51,-1
78165,32,9290
49969,45,7977
38976,47,10777
48388,27,8423
89225,40,8673
22192,49,7813
43796,42,-1
23837,39,8227
27017,38,9013
48299,31,6558
66824,45,-1
21967,37,9275
74858,47,-1
19582,36,-1
66709,44,6124
4199,54,5599
59559,53,7558
1175,32,10655
99390,47,7364
58794,29,10994
56930,35,6146
66797,46,6981
26077,32,5342
15022,49,5980
91237,36,5429
8619,45,7907
33522,46,8049
20928,28,9810
37793,35,5973
70748,44,10384
7230,47,7292
49193,37,7825
33079,41,7495
31287,26,6490
6301,42,8373
91195,47,10554
97412,34,6407
9481,37,3265
81761,20,10210
15610,34,8074
1574,53,9971
18590,39,7620
41419,23,9834
41260,32,7276
65381,18,9879
75126,38,-1
42665,36,6699
93218,30,11011
84502,49,6205
58011,32,7467
78063,32,9081
79271,42,8685
48578,42,5889
77074,39,9485
75274,37,7503
23352,49,6615
17689,47,5192
67354,46,6975
29586,36,6550
75873,33,6792
61660,43,6690
78698,29,9197
23204,33,5250
17579,46,6414
12820,52,6786
62115,48,6670
87579,16,9369
27463,39,-1
29021,39,-1
27249,25,7988
54934,27,7914
39141,39,9156
83247,38,8677
97620,53,4040
97313,36,5926
13190,45,5833
31840,34,-1
26522,65,5019
18596,44,7429
88242,37,6354
78997,29,8739
20696,50,7095
12717,44,7219
90237,39,7197
49254,19,8584
93364,39,8852
52216,43,9214
85882,48,6728
1870,26,7087
15435,33,5609
51361,32,9669
4891,37,6054
90964,37,7528
49042,47,7215
38997,41,7324
37179,34,7444
93263,45,5320
71202,32,8133
73515,40,6673
29538,41,6224
72389,55,9259
10630,35,8249
16095,38,5265
3189,43,7717
65090,46,9219
15131,29,8481
16420,53,7961
51848,30,9614
77680,36,7666
90956,31,6603
95115,51,6605
69524,42,6178
3999,20,10861
21659,39,5928
5977,37,7483
85872,48,9080
68389,48,8380
92555,38,8264
31504,35,8838
21853,39,7532
50810,48,9138
69575,40,5121
55484,49,6877
68521,33,6505
18684,24,8168
4285,45,4830
75619,28,9520
82668,46,-1
21069,34,6380
46541,49,6144
90657,45,8098
86021,43,9472
8913,33,9355
61773,27,10058
6298,42,9116
96115,33,8390
54084,49,6776
89956,41,6704
42117,58,6321
49090,21,8969
36266,59,8122
90889,49,-1
64439,52,6805
83164,67,7990
51336,49,6949
26516,30,10390
88279,32,6692
84014,46,7957
80301,34,-1
59062,36,7936
33456,51,6029
61780,35,7868
74110,39,8606
13433,39,5347
72128,44,10086
51276,40,9669
54764,36,6820
9234,54,6240
5376,50,6553
47630,39,-1
75963,38,7814
87941,38,7657
31813,57,6584
17501,55,-1
24040,48,6743
50922,25,-1
65419,48,7812
61127,35,6912
92451,42,7217
10075,32,9779
88756,38,6760
68180,65,8713
32890,36,7703
78056,46,6207
73838,37,7923
33966,50,8197
38603,33,7076
55676,53,7451
57515,31,8645
49878,37,8591
48386,44,5804
95720,34,6680
9025,32,6780
34752,47,6443
43956,41,9023
28126,54,6845
86172,47,9574
7298,29,8740
34976,40,8440
61341,43,7723
34933,37,8498
32885,53,7147
5719,34,9465
39870,33,8696
36074,37,6877
10898,26,8402
14107,43,5759
80512,28,8530
90160,54,6404
77615,39,8564
41540,34,6939
15321,36,9158
77210,33,11390
32301,35,6269
74132,32,6827
7722,40,7512
31165,28,8915
21397,18,6994
73646,49,8730
51762,35,5937
1860,34,6181
53456,37,8013
22088,19,8569
67504,42,8614
15570,38,-1
83678,54,7252
9456,40,8927
67529,43,8844
97303,37,-1
37015,39,-1
69452,38,5026
80847,42,7103
39233,44,6780
42659,43,5672
9924,43,7970
6330,46,-1
82363,31,-1
13670,49,-1
72990,50,6227
66498,41,7701
35555,51,7215
47720,42,7947
50407,55,9255
60754,36,-1
94305,39,9818
3368,36,8646
35991,50,9672
50149,44,9593
22153,43,-1
49806,43,7032
67080,32,7639
73097,48,5687
77957,49,8920
22848,53,4897
16435,46,6805
11188,56,6099
55671,41,8366
96505,31,7414
81024,35,8705
80824,61,-1
75252,23,-1
15054,29,9421
28895,26,6761
16990,46,7004
79954,56,4559
92223,56,6147
78104,39,9055
80056,54,7667
10102,46,6159
34302,44,9991
22127,40,8150
949,54,6405
775,27,7287
12407,46,6907
52665,51,8284
16327,33,9550
69670,17,7518
43855,52,5423
60284,37,9711
57792,26,-1
23269,40,4862
57770,45,8419
57048,44,7836
92370,65,3894
14043,38,-1
69591,47,-1
40161,47,5072
127,34,9194
33515,47,7468
75084,39,7198
34653,33,8694
94484,30,6639
30822,40,8341
3699,39,9423
76479,51,8160
39542,34,8680
35360,38,-1
23476,42,6470
18053,43,5624
56101,51,6228
94040,32,7547
13396,43,8038
55458,42,7038
87993,44,7166
86644,36,6771
29305,45,6991
42295,44,-1
96462,24,7560
31409,32,6672
36457,50,-1
71382,25,-1
94352,42,7503
75472,35,-1
30420,39,6586
64312,24,5219
2868,38,7855
89483,42,8915
9187,54,7578
71664,42,6425
91847,44,6856
4145,37,7529
65730,41,8070
21737,27,7280
60866,44,9159
92855,48,9894
444,49,6641
5757,36,6049
32138,26,7256
76774,37,9305
70172,53,6247
13370,32,9989
79828,28,-1
75289,31,7143
64868,33,7783
94858,45,-1
17329,41,8874
52366,41,-1
65386,31,-1
60146,43,5994
97562,39,8445
9975,49,6563
9377,31,5086
7884,33,9043
94892,39,8120
57375,39,7830
49043,39,7247
19864,32,8837
44025,38,8625
47222,26,7005
63022,34,8072
69161,34,-1
94952,47,-1
10239,37,8673
65594,44,4650
29573,50,9281
92091,47,6707
94762,40,10056
39973,33,9351
95000,40,8239
17775,38,10645
75957,46,-1
98072,55,7741
73467,48,8379
1322,45,7057
76718,37,-1
96847,43,-1
67790,44,7066
43948,44,6849
26083,54,8061
95815,41,7538
77573,32,11149
98883,41,7291
67930,48,7368
55225,55,5240
20166,35,-1
56498,39,5991
37593,42,8042
75767,35,7369
16382,40,9271
28098,48,6333
7162,41,7232
54356,35,7318
923,41,-1
57001,36,7196
60846,54,4726
64628,36,7151
34440,49,-1
13343,40,-1
15347,47,5425
88131,44,5538
74254,20,7992
62882,34,8504
93668,46,8510
56640,27,8310
93981,45,4616
80845,32,7214
69405,45,-1
78351,54,7367
33156,32,5389
24607,33,-1
51731,54,4568
62654,37,-1
63759,41,7209
73052,43,8462
82731,31,-1
3955,20,6936
26079,31,-1
67230,44,5600
50909,33,8982
73966,46,8417
60900,40,5868
36073,30,7784
32073,52,1921
59433,50,8451
15041,48,7405
43008,42,8381
42566,46,7469
40559,34,8060
52039,47,5428
30554,46,6182
82075,39,8868
88345,54,9136
76540,51,7558
36733,45,9588
17549,44,8273
70483,25,8079
95176,34,6762
40045,45,6327
77381,43,9799
69066,42,8271
23145,53,-1
7748,31,8415
58203,39,7149
74439,30,10402
56424,37,7351
22085,36,7902
84049,34,6944
89831,63,7108
76035,22,9896
17009,53,8782
52447,49,4610
6725,30,5752
6569,51,5512
46183,45,9103
71253,40,4602
96470,33,8719
71763,54,4518
9051,21,8043
47895,33,7866
59134,27,-1
5981,40,5389
82553,33,8195
66068,51,-1
41222,39,11046
36960,46,6939
13274,42,7707
83464,43,10504
90091,24,12272
63550,40,8176
39719,50,-1
18732,20,6830
39061,36,8559
77683,40,9704
73380,38,-1
38861,27,11216
26718,60,7534
94396,30,8215
70237,41,8079
37852,38,7186
94112,47,6294
53254,42,5819
56874,36,5658
2442,60,7000
60511,31,11246
90675,34,9155
31918,39,-1
86902,38,8405
36048,52,6096
60198,32,6362
92832,47,-1
48253,44,9289
50103,32,7520
36844,49,-1
59908,46,7287
75109,39,9386
51490,37,-1
20086,51,6919
77698,25,7599
34431,35,9787
97525,55,5997
17613,51,-1
89555,45,8485
43537,39,9947
79342,43,7163
56542,36,5430
99532,47,4280
97023,45,5866
22174,40,8547
65588,51,6331
61150,55,5708
75854,33,8560
88638,31,9747
96533,37,6208
97757,23,8030
40961,36,7321
78913,28,9220
51358,38,8482
39898,31,8048
54893,32,10764
77669,35,7206
67533,49,9469
96891,52,3383
23561,50,8188
61111,55,6381
59137,33,-1
51760,48,6529
38223,26,11159
14766,45,-1
12125,47,5147
7281,51,6365
27212,43,8135
97509,42,5885
88895,41,8422
64193,51,6939
95386,32,-1
88169,42,6613
5211,40,6430
11189,42,7595
74641,52,6545
46859,51,-1
96032,27,9624
35913,34,7245
9026,49,7223
90049,36,9315
12200,30,6340
95208,27,9608
3416,51,8709
28010,29,8745
27021,26,5353
19805,20,7804
85978,42,-1
15937,57,7839
8325,40,5779
41696,18,7874
7355,53,3707
75804,43,5684
51019,30,10270
12600,40,8111
69025,34,6469
25987,39,6934
1099,37,8503
55536,31,6871
26621,39,6583
3733,27,7941
53779,34,8579
47015,49,6485
519,36,5889
16957,31,8833
10776,23,7434
79081,31,6614
55005,41,8558
37020,28,10274
92044,38,8313
41967,29,7054
53057,33,5553
40011,49,6288
83277,28,7970
13973,39,7285
73371,38,9610
53236,42,7396
67910,59,6393
84150,40,7642
56608,48,11033
8341,31,9958
85373,41,7906
25125,42,7974
84186,40,6295
69140,50,8535
68824,40,-1
81143,22,9637
46398,50,5808
59880,51,7405
6995,40,8487
22926,39,9075
23156,47,7625
96318,35,9233
99625,51,6905
50796,37,8833
88837,30,5707
2713,34,7686
26979,33,-1
24903,51,5810
31698,46,7112
55307,37,7465
38929,33,8875
61945,39,8334
4811,59,6920
96083,44,8179
84926,31,7282
8443,58,8635
11269,37,6541
86809,37,8805
32277,42,7556
93406,33,-1
55306,30,6478
12042,41,8492
63793,44,8133
40019,64,-1
74484,36,-1
23072,38,8957
80816,30,10239
76722,48,7099
74068,48,-1
782,36,9124
36192,41,7458
80871,35,-1
9836,45,7904
90729,22,9028
149,39,6100
24072,48,8233
50412,39,6444
9783,26,6237
16069,41,-1
21945,42,-1
33963,30,7719
59562,43,8014
40162,53,6185
63635,35,7493
8053,35,-1
76048,27,10044
59007,31,-1
37356,40,7994
27466,52,5640
64624,33,6261
21084,38,5544
61523,31,-1
25445,42,6775
51898,42,5175
27142,36,7852
98256,36,9379
16869,50,-1
68386,41,10083
98083,43,7122
40457,49,7434
15087,42,7175
71630,42,6137
31540,43,7694
25424,51,6787
11089,40,6675
96494,35,5570
39631,44,8142
83875,57,-1
36859,48,6764
41459,43,8970
65698,41,8641
79776,28,4784
86290,54,7419
61959,44,5457
8257,35,8684
86057,36,8012
49682,45,7818
58079,33,8077
61885,36,9264
80323,41,7266
28012,43,4908
56660,51,5665
93481,46,7488
82019,37,8345
35192,35,8397
48587,48,-1
53850,61,5695
12931,35,7593
9510,37,8373
54371,47,5778
88057,57,7063
47509,44,7951
11607,44,7030
97571,30,10409
41843,28,6489
30590,28,6917
71140,40,7529
66885,38,11758
46631,62,7499
25023,48,6283
618,36,8357
97989,41,-1
78703,34,8454
79152,36,9385
11461,42,5601
34059,41,8653
2087,34,7163
98788,41,7695
29769,31,9133
31059,36,7935
17201,29,7761
73199,39,7608
35527,40,5536
86535,47,7971
62940,43,5257
93111,45,-1
55908,45,6099
57404,38,5979
20334,34,8517
23190,41,6375
6537,39,6589
32015,37,7634
59548,28,6038
14697,51,-1
57516,51,6492
58189,34,8482
84598,58,7750
54403,44,4246
91422,46,6148
95376,44,6193
95992,36,7795
70993,32,7902
33608,42,7386
6231,18,12056
62006,36,6314
52054,39,6476
63152,33,8195
28778,29,4328
32042,37,5477
87432,44,6508
6436,25,9310
93637,41,8947
78741,47,6855
22682,47,8859
88800,36,4326
33140,40,7737
44371,40,8814
14613,22,-1
33308,49,7014
88659,41,6934
36854,41,5859
88991,36,7343
312,34,9960
15044,34,8545
74061,42,6453
55348,53,7887
73699,36,7384
63850,37,7541
38874,32,-1
58716,33,10413
22724,37,7352
87684,47,5314
4613,35,6049
21815,40,10570
58034,49,8507
17760,37,9361
88673,26,-1
72331,37,9130
64436,44,8375
48858,38,-1
88227,55,6202
33032,40,6137
82653,57,6069
68992,30,-1
72581,33,6794
65635,38,-1
81360,37,10248
79956,28,8205
52274,54,5313
67510,33,7775
97795,41,-1
56038,54,6183
18386,39,8626
84023,35,9253
581,58,7283
37209,51,8165
72937,41,6514
97206,31,8767
61403,32,7304
24150,43,6539
29950,45,5374
61219,44,5368
17583,49,9124
87641,40,6345
75003,45,5301
34809,51,7209
52042,47,6535
14283,38,6546
99154,27,8617
57444,38,5911
22441,33,6291
30039,51,10000
52028,49,8410
13439,45,7876
13567,43,6706
4562,35,10136
38991,50,8667
4492,35,8403
88237,28,11985
68270,42,7275
97874,49,7207
80034,41,7285
23984,32,-1
20974,49,8316
16319,20,7955
920,41,6399
85019,50,-1
79143,40,8758
87444,55,5835
45934,53,5617
9193,45,-1
21872,48,7526
47270,43,10172
43275,36,8442
20803,35,-1
91901,53,6167
38167,47,6046
34223,54,4414
31271,37,-1
1137,27,6866
83281,19,8320
33054,48,7086
13705,49,8828
63464,41,8747
41962,44,6522
7433,31,-1
56518,42,5652
97137,37,8829
12238,39,9093
70115,45,8622
5860,43,6134
42141,25,8296
83314,59,7292
5953,46,5999
70314,45,8415
42641,40,9024
67812,40,8558
89925,33,7358
60097,36,5883
56285,46,6319
33177,37,8691
2316,48,7155
67453,33,7672
74845,47,7520
2428,44,9119
62939,35,7729
74481,30,9494
17836,33,7832
44596,40,6449
25136,31,-1
95995,26,7839
46555,29,-1
30732,37,7948
31650,40,4226
42745,40,-1
92825,40,7155
92219,44,10154
68724,51,7141
15502,54,-1
21255,39,6154
55616,40,-1
20228,28,7741
74530,36,8228
60121,35,10298
84245,36,6451
39554,43,8178
267,52,9631
83031,30,6753
56156,30,11205
69571,37,6954
36998,34,6206
11906,28,7886
38589,35,9327
14902,31,-1
93566,45,7078
60619,40,6559
8543,34,9295
35593,48,11125
73279,43,8295
88384,46,9026
86215,24,11695
89351,45,6817
53367,38,10709
20441,21,6854
54148,46,-1
26318,38,8407
34721,39,-1
5809,38,4770
85770,32,8064
17091,37,7317
81692,44,5636
14238,46,6224
65409,47,5724
81764,50,6669
30160,41,6356
64483,48,5931
42584,49,-1
30721,24,7913
80469,34,-1
49764,36,9651
16736,45,6678
84007,45,6391
15881,34,10009
31835,35,6223
525,50,8799
55193,42,6340
96267,40,7761
41717,32,7903
20821,44,8811
84936,39,7753
96582,42,-1
21588,51,6749
79696,40,6303
72259,41,6871
20492,44,7374
38716,42,7290
65903,40,9142
33888,32,8891
81823,40,9101
89095,36,6267
76914,39,9781
87509,43,5562
32311,42,8183
33269,36,7691
98310,38,6273
67483,38,7169
86810,32,7201
35479,33,-1
50198,41,7228
68127,48,6065
57099,55,6852
41691,33,4672
14664,43,9476
79420,45,7473
38462,39,7915
5619,27,6275
85437,59,4859
23335,47,8071
88233,35,8808
52818,51,8947
67241,30,7715
59996,52,8224
22239,44,6961
62998,44,6974
8883,45,9171
29267,48,5697
47534,36,7658
84251,38,6577
15113,39,6451
35574,45,-1
61079,33,6432
15152,47,-1
83674,42,9824
84125,34,6690
18509,54,7247
61728,43,10636
11420,54,4868
92948,33,5896
49983,45,9079
14051,37,6229
67249,30,9391
97139,46,-1
15875,32,7921
64149,42,8092
43483,39,7490
58231,41,7411
98386,53,6262
19100,34,8369
97295,48,5356
86990,33,4709
84460,24,8191
88225,33,8631
93029,40,8666
27914,56,7791
78317,46,7475
48466,38,7799
33347,34,7296
57082,48,-1
37688,54,6715
58060,55,8621
42199,40,6094
87797,51,4643
34580,46,7761
46948,46,9245
50651,38,6928
7067,50,7425
93646,41,9724
78203,34,-1
36010,30,8101
6322,50,7461
85871,50,3217
40523,26,10336
95715,55,8804
8641,24,8681
12878,43,7130
86656,47,9102
19845,38,7223
56538,14,9524
63900,39,8391
74875,43,6693
59706,55,8711
9981,40,8928
41996,30,9232
1256,45,9069
85385,47,-1
19135,33,8640
23414,31,11839
24545,34,7942
60701,43,8184
68554,36,5291
3780,49,7697
95819,52,8379
90376,53,7156
29056,41,8038
50046,56,7034
38109,32,8864
32592,36,7385
77063,43,7893
96125,39,7466
16750,42,9076
42131,47,6694
84655,46,5122
18742,37,7778
43248,49,6695
90973,44,7188
42696,41,6016
94496,37,6258
24933,51,7137
91225,54,5432
62669,44,6758
53859,46,8531
58665,42,8667
24420,45,7573
64562,38,6881
40979,30,6424
89434,40,7200
21192,22,7909
75006,44,7722
94212,48,5832
22100,41,-1
17317,43,8261
59492,50,6574
58509,56,-1
24157,47,8208
60785,28,7175
86016,42,7792
72001,31,-1
36177,39,7546
88364,30,10158
17434,43,10144
64080,48,7237
56891,46,6172
75517,39,7751
38308,39,6557
32715,37,7300
49243,19,8751
30065,24,10387
3897,30,8401
26792,51,8323
226,38,9772
14149,44,7542
40493,35,9242
72188,45,5791
6851,30,-1
57273,38,6191
18387,37,7572
67689,39,7435
40371,46,5214
83474,31,7640
96820,28,7133
1879,44,7035
43961,47,4923
30418,33,11031
20164,38,6857
21377,36,10997
61837,37,8779
11567,31,7344
39590,23,6794
5641,37,8855
52325,31,-1
71710,44,9414
86637,39,5734
35188,41,8134
5058,39,6465
1146,49,-1
52053,47,-1
86443,35,5181
67099,51,9173
19892,37,-1
84895,28,8967
37898,54,5723
77943,24,8234
15530,36,8629
35778,42,7052
77446,40,9045
54191,51,7961
69257,29,6629
69994,38,-1
79084,40,9253
32866,41,-1
97649,55,-1
92670,40,-1
34919,43,8218
85241,31,8541
44287,47,5898
57503,29,9669
61626,44,7752
39762,55,5202
57476,36,8411
38796,55,7146
97467,30,7794
62718,25,8043
27989,32,6088
60116,43,6306
43600,36,-1
78302,42,8471
65826,48,10109
14424,30,9705
49498,65,7111
80958,43,9340
33286,48,3843
7217,41,9763
93842,48,7381
53955,40,9189
8269,50,5309
11897,38,5180
56897,44,8832
6921,40,-1
43057,41,-1
8085,42,8044
46224,45,5496
35073,65,6943
57323,44,-1
87554,32,9682
32118,48,7317
92083,39,8513
2212,40,8953
36627,44,5828
95823,47,5935
61652,38,9850
59103,30,10497
53710,45,-1
64731,43,6554
72926,54,-1
62382,51,4477
52080,48,-1
30397,41,8386
76699,50,5669
37786,59,7994
56709,35,-1
78297,39,7316
43323,42,-1
74559,66,5803
98690,55,6748
1173,53,4527
52346,52,6896
6848,50,6138
36249,31,6793
34807,51,6658
37989,42,9160
54449,29,-1
61972,40,10474
69303,46,7164
52569,26,6788
56129,39,5421
83131,33,7400
17471,39,11591
5930,48,5827
55325,43,9216
42507,40,8906
81637,35,-1
72375,43,8632
38234,28,9061
41839,40,9604
52864,48,-1
5775,50,6274
23090,48,6393
85870,53,-1
99793,44,-1
86955,40,8260
60418,30,-1
89516,53,9743
80127,36,7296
72155,35,6509
79379,41,-1
75818,37,8650
6187,35,8320
61898,42,8643
67679,34,6577
54866,51,9499
4508,38,11384
97726,19,11477
40061,34,4600
25088,44,6132
73007,38,8173
34233,46,10683
52456,43,7953
16666,29,6812
57938,57,6686
69475,29,11029
86547,38,6858
83489,36,7490
48449,25,8440
98695,41,5522
3882,34,-1
33295,33,7158
98696,52,6837
27344,28,8024
10667,38,9918
97152,51,8321
43110,33,8336
67702,46,6453
35724,43,7512
28035,34,7038
39331,51,6386
57633,39,6618
83010,50,5084
57044,48,9837
55012,31,6981
93651,30,7209
37875,57,9262
77747,31,7212
45837,51,8221
41824,41,7012
69592,50,9975
67717,48,8968
27137,38,7356
82247,30,8029
10990,35,7716
70608,18,8487
8022,24,7624
46088,33,-1
82334,57,5762
41511,28,7593
42657,38,8284
57144,35,8270
9994,39,7448
23635,41,8209
80540,30,6730
3727,43,8067
17415,40,10331
72289,33,8401
22933,51,-1
94499,41,6404
65688,53,6427
68220,44,7852
40166,41,5138
21782,50,3598
784,30,11624
50032,39,5428
22770,30,10141
58913,44,8008
22672,56,7508
38164,30,8628
31008,47,7543
59307,24,7710
46706,51,6264
2744,40,9428
29413,38,6813
12053,38,7174
29931,43,-1
11466,39,9803
16407,39,7351
83410,41,6745
14305,39,7730
40250,51,5798
76926,44,7138
48909,40,7263
86954,37,8393
38317,36,6817
52765,36,6908
58713,36,8381
69179,53,6182
89593,35,-1
90597,14,9538
9700,35,8847
77091,43,6454
39231,27,7698
91734,55,-1
26635,48,6977
27652,57,5796
36013,32,7247
93601,49,7638
84194,37,9638
72854,45,5858
71737,47,10247
23080,42,5629
77217,48,6536
58887,22,8563
36337,51,5878
56544,43,7198
91854,48,-1
83469,46,-1
84763,40,5927
44600,35,8627
55440,36,7672
35852,36,6528
90783,51,5973
23032,37,5565
34035,53,6434
15832,33,9166
14392,47,-1
45947,29,7030
84865,38,8500
81283,35,8675
15906,44,8075
22583,29,-1
48038,36,-1
99623,34,-1
64012,30,7407
33078,39,6184
66053,39,7500
1520,25,8097
10085,18,-1
77488,35,5936
6904,22,9307
46329,43,8276
27381,41,6147
53825,40,8346
95670,39,7735
9908,43,8070
31944,47,8593
72441,45,9226
98562,38,8102
65111,21,8884
91995,41,-1
45067,15,7856
52529,43,6931
51130,26,7541
74250,35,6987
76633,34,8907
15146,49,7660
56877,27,4770
53393,40,-1
43091,38,7649
47142,34,9496
5979,49,5644
44625,40,7729
88115,38,7680
45757,38,8060
61200,25,5550
23468,40,5938
44754,42,6500
28335,41,8848
36896,40,9712
29019,36,8520
82298,45,5240
60023,48,7587
54972,44,7548
62141,33,7979
27261,41,7822
13022,47,8618
92991,34,9802
33735,25,10275
71551,40,5360
38432,37,6190
64116,42,-1
16009,29,8681
30349,34,9752
43081,41,8016
98203,33,7512
11832,50,6816
6100,39,-1
30764,34,9197
11972,36,5878
76703,48,5740
81340,42,6984
6399,29,7889
52301,43,-1
34697,41,6440
78940,52,5181
86190,35,8186
9904,31,6784
71575,39,7729
23076,37,5812
49943,50,6519
77157,35,6992
95963,38,-1
20683,43,-1
58468,40,5677
40268,50,5583
26101,51,8257
67458,33,-1
76516,46,5680
437,46,5423
82732,49,8353
52639,36,7609
20153,47,8964
